parcel_number,Max End Date,Subsidy Status,parcel_address,numberofunits,num_associated_hud_properties,has_active_rental_license,lhhp_status_type,lhhp_certification_status,lhhp_cert_date,lhhp_cert_expiration_date,lat,lng,council_district,senate_district
011233600,2004-01-01,Inactive,509 REED ST,3.0,1,1,Lead-Safe,Certified,2022/05/07 00:00:00+00,2026/05/07 00:00:00+00,39.93123175484231,-75.15364449946925,1,1
011237000,2003-01-01,Inactive,514 REED ST,,1,0,,Not Certified,,,39.930916097604744,-75.15372917560055,1,1
011347610,2004-01-01,Inactive,1437 S 6th St,4.0,1,1,Lead-Safe,Certified,2022/02/25 00:00:00+00,2026/02/25 00:00:00+00,39.93010801130374,-75.15473508079008,1,1
011393600,2020-01-01,Inactive,423 McClellan St,,1,0,,Not Certified,,,39.92577937712513,-75.15338700307353,1,1
012051600,2004-01-01,Inactive,612 CROSS ST,1.0,1,1,Lead-Safe,Certified,2023/02/10 00:00:00+00,2027/02/10 00:00:00+00,39.92924986383928,-75.15587909795676,1,1
012159800,2004-01-01,Inactive,636 SIGEL ST,1.0,1,1,Lead-Safe,Certified,2022/02/02 00:00:00+00,2026/02/02 00:00:00+00,39.92558290724929,-75.15722361049694,1,1
021019405,2004-01-01,Inactive,1216 CHRISTIAN ST,5.0,1,1,Lead-Safe,Certified,2023/09/29 00:00:00+00,2027/09/29 00:00:00+00,39.93944637200507,-75.16312227963452,2,1
021310805,2024-01-01,Inconclusive,1130 LATONA ST,,1,0,,Not Certified,,,39.93418551953015,-75.16329978975811,1,1
031115000,2022-01-01,Inactive,5913 SPRUCE ST,1.0,7,1,Lead-Safe,Expired,2021/06/02 00:00:00+00,2025/06/02 00:00:00+00,39.95661875615985,-75.24035228671994,3,8
031127800,2022-01-01,Inactive,120 S 59TH ST,1.0,7,1,Lead-Safe,Certified,2021/09/22 00:00:00+00,2025/09/22 00:00:00+00,39.95955183034673,-75.23947339619774,3,8
032013600,2022-01-01,Inactive,6041 DELANCEY ST,1.0,7,1,Lead-Safe,Expired,2021/06/09 00:00:00+00,2025/06/09 00:00:00+00,39.95629796360103,-75.24324165031243,3,8
032022200,2022-01-01,Inactive,5942 DELANCEY ST,1.0,7,1,Lead-Safe,Certified,2021/12/10 00:00:00+00,2025/12/10 00:00:00+00,39.95584126491555,-75.24125096013626,3,8
032026600,2003-01-01,Inactive,6128 DELANCEY ST,,1,0,,Not Certified,,,39.956227077095306,-75.24488468007407,3,8
032064700,2003-01-01,Inactive,5952 OSAGE AVE,1.0,1,1,Lead-Safe,Expired,2021/03/13 00:00:00+00,2025/03/13 00:00:00+00,39.95476387273907,-75.2417193543751,3,8
041015800,2022-01-01,Inactive,5432 SPRING ST,1.0,7,1,Lead-Safe,Expired,2021/05/18 00:00:00+00,2025/05/18 00:00:00+00,39.96396914993883,-75.22895889851695,4,7
041020600,2022-01-01,Inactive,5427 SPRING ST,1.0,7,1,Lead-Safe,Certified,2021/09/23 00:00:00+00,2025/09/23 00:00:00+00,39.964177172275924,-75.22872153661703,4,7
041054900,2022-01-01,Inactive,5502 WESTMINSTER AVE,1.0,7,1,Lead-Safe,Certified,2021/09/27 00:00:00+00,2025/09/27 00:00:00+00,39.96747358801113,-75.23021172178284,4,7
041077300,2004-01-01,Inactive,5513 POPLAR ST,,1,0,,Not Certified,,,39.97006315909698,-75.23099889357574,4,7
041143000,2022-01-01,Inactive,130 N CONESTOGA ST,1.0,7,1,Lead-Safe,Expired,2021/04/07 00:00:00+00,2025/04/07 00:00:00+00,39.96290775051366,-75.2294553966852,4,7
041184400,2022-01-01,Inactive,201 N VOGDES ST,1.0,7,1,Lead-Safe,Expired,2021/04/27 00:00:00+00,2025/04/27 00:00:00+00,39.96405127545641,-75.2312068280904,4,7
041184500,2022-01-01,Inactive,203 N VOGDES ST,1.0,7,1,Lead-Safe,Expired,2021/05/18 00:00:00+00,2025/05/18 00:00:00+00,39.964095227612944,-75.23120644787404,4,7
041201200,2022-01-01,Inactive,516 N ALLISON ST,1.0,7,1,Lead-Safe,Expired,2021/06/02 00:00:00+00,2025/06/02 00:00:00+00,39.96794076240081,-75.2315398977649,4,7
041202400,2003-01-01,Inactive,540 N ALLISON ST,,1,0,Lead-Safe,Expired,2020/10/15 00:00:00+00,2024/10/15 00:00:00+00,39.96842603138623,-75.23163767090095,4,7
041255100,2025-01-01,Inactive,5421 LANSDOWNE AVE,2.0,1,1,Lead-Safe,Certified,2025/02/06 00:00:00+00,2029/02/06 00:00:00+00,39.97721099034482,-75.23059824512855,4,7
041255201,2025-01-01,Inactive,5423 LANSDOWNE AVE,2.0,1,1,Lead-Safe,Certified,2025/03/03 00:00:00+00,2029/03/03 00:00:00+00,39.977206164852234,-75.23065353794271,4,7
041255301,2025-01-01,Inactive,5425 LANSDOWNE AVE,2.0,1,1,Lead-Safe,Certified,2025/02/06 00:00:00+00,2029/02/06 00:00:00+00,39.97720061582011,-75.23071014349566,4,7
041255401,2025-01-01,Inactive,5427 LANSDOWNE AVE,2.0,1,1,Lead-Safe,Certified,2025/02/06 00:00:00+00,2029/02/06 00:00:00+00,39.97719299956602,-75.2307662834739,4,7
041255505,2025-01-01,Inactive,5429 LANSDOWNE AVE,3.0,1,1,Lead-Safe,Certified,2021/11/12 00:00:00+00,2025/11/12 00:00:00+00,39.97718813534016,-75.23082309900478,4,7
041260000,2025-01-01,Inactive,5518 HUNTER ST,3.0,1,1,Lead-Safe,Certified,2021/10/20 00:00:00+00,2025/10/20 00:00:00+00,39.97737002215404,-75.23255649304147,4,7
041260405,2025-01-01,Inactive,5526 HUNTER ST,3.0,1,1,Lead-Safe,Certified,2025/01/30 00:00:00+00,2029/01/30 00:00:00+00,39.977346768189015,-75.23278329615377,4,7
041263800,2025-01-01,Inactive,5515 HUNTER ST,3.0,1,1,Lead-Safe,Certified,2025/01/30 00:00:00+00,2029/01/30 00:00:00+00,39.97774322939531,-75.232693579371,4,7
041264001,2025-01-01,Inactive,5519 HUNTER ST,2.0,1,1,Lead-Safe,Certified,2025/03/11 00:00:00+00,2029/03/11 00:00:00+00,39.97773175144719,-75.23280381860559,4,7
041264300,2025-01-01,Inactive,5525 HUNTER ST,2.0,1,1,Lead-Safe,Certified,2025/01/30 00:00:00+00,2029/01/30 00:00:00+00,39.977697865603346,-75.23311423851608,4,7
041275800,2002-01-01,Inactive,5514 W Oxford St,,1,0,,,,,39.979543892397174,-75.23287844382068,4,7
041284100,2002-01-01,Inactive,1400 N 54TH ST,1.0,1,1,Lead-Safe,Expired,2021/05/05 00:00:00+00,2025/05/05 00:00:00+00,39.97399720346579,-75.22952221551141,4,7
041285400,2021-01-01,Inactive,1426 N 54TH ST,1.0,1,1,Lead-Safe,Certified,2025/03/04 00:00:00+00,2029/03/04 00:00:00+00,39.97461862400408,-75.2296218042171,4,7
041293550,2025-01-01,Inactive,1607-09 N CONESTOGA ST,,1,0,,,,,39.97741059621236,-75.23071316596744,4,7
041304000,2020-01-01,Inactive,1437 N 55TH ST,1.0,1,1,Lead-Safe,Certified,2023/01/30 00:00:00+00,2027/01/30 00:00:00+00,39.97460485207878,-75.23108143841692,4,7
041330100,2022-01-01,Inactive,1529 N ALLISON ST,1.0,7,1,Lead-Safe,Expired,2021/04/27 00:00:00+00,2025/04/27 00:00:00+00,39.97589864945493,-75.23235741517524,4,7
042004600,2020-01-01,Inactive,5743 MARKET ST,,1,0,Lead-Safe,Certified,2025/01/03 00:00:00+00,2029/01/03 00:00:00+00,39.961673588886896,-75.2363036642422,4,7
042015400,2022-01-01,Inactive,5728 FILBERT ST,1.0,7,1,Lead-Safe,Expired,2021/06/09 00:00:00+00,2025/06/09 00:00:00+00,39.96226504254977,-75.23557299984512,4,7
042015500,2022-01-01,Inactive,5730 FILBERT ST,1.0,7,1,Lead-Safe,Certified,2021/12/21 00:00:00+00,2025/12/21 00:00:00+00,39.96227169561491,-75.23562591742655,4,7
042021300,2022-01-01,Inactive,5747 FILBERT ST,1.0,7,1,Lead-Safe,Expired,2021/05/18 00:00:00+00,2025/05/18 00:00:00+00,39.96257645304714,-75.23600914233518,4,7
042035400,2022-01-01,Inactive,5737 ARCH ST,1.0,7,1,Lead-Safe,Expired,2021/05/19 00:00:00+00,2025/05/19 00:00:00+00,39.96317283034681,-75.23573866201345,4,7
042064700,2022-01-01,Inactive,17 N ITHAN ST,1.0,7,1,Lead-Safe,Expired,2021/04/27 00:00:00+00,2025/04/27 00:00:00+00,39.96154876779534,-75.23327235978195,4,7
042097500,2022-01-01,Inactive,130 N WANAMAKER ST,1.0,7,1,Lead-Safe,Expired,2021/05/28 00:00:00+00,2025/05/28 00:00:00+00,39.96386167392447,-75.23718861109833,4,7
042122500,2021-01-01,Inactive,123 N SALFORD ST,,1,0,,Not Certified,,,39.96396866205397,-75.23946041159002,4,7
042136100,2022-01-01,Inactive,157 N 60TH ST,1.0,7,1,Lead-Safe,Expired,2021/04/27 00:00:00+00,2025/04/27 00:00:00+00,39.964789730673175,-75.23991498057252,4,7
042145700,2022-01-01,Inactive,5930 SPRING ST,1.0,7,1,Lead-Safe,Expired,2021/06/09 00:00:00+00,2025/06/09 00:00:00+00,39.965298002594615,-75.23901601651004,4,7
042252400,2020-01-01,Inactive,334 N REDFIELD ST,1.0,1,1,Lead-Safe,Certified,2024/06/18 00:00:00+00,2028/06/18 00:00:00+00,39.9672253777089,-75.23840315599926,4,7
043016600,2022-01-01,Inactive,5711 POPLAR ST,1.0,7,1,Lead-Safe,Certified,2025/02/02 00:00:00+00,2029/02/02 00:00:00+00,39.969635237502914,-75.23459524475165,4,7
043055800,2022-01-01,Inactive,1456 N 56TH ST,1.0,7,1,Lead-Safe,Expired,2021/04/27 00:00:00+00,2025/04/27 00:00:00+00,39.97468050876768,-75.23354424869171,4,7
043085500,2003-01-01,Inactive,627 N 57TH ST,,1,0,Lead-Safe,Expired,2021/03/14 00:00:00+00,2025/03/14 00:00:00+00,39.969474033384294,-75.23372205164819,4,7
043155400,2021-01-01,Inactive,1454 N WANAMAKER ST,,1,0,,Not Certified,,,39.974273236819336,-75.23723789978469,4,7
043166400,2022-01-01,Inactive,1324 N HOBART ST,1.0,7,1,Lead-Safe,Expired,2021/04/27 00:00:00+00,2025/04/27 00:00:00+00,39.972339249158146,-75.23739302092334,4,7
043270700,2020-01-01,Inactive,1670 N 56TH ST,,1,0,,,,,39.97814653420167,-75.23422295173121,4,7
043279300,2021-01-01,Inactive,1521 N 57TH ST,,1,0,,Not Certified,,,39.97545836914979,-75.23482467307481,4,7
043293610,2020-01-01,Inactive,1543 N ALDEN ST,,1,0,,Not Certified,,,39.975808919441874,-75.23576891388275,4,7
043305010,2023-01-01,Inactive,1511 N 59TH ST,1.0,1,1,Lead-Free,Certified,2021/03/25 00:00:00+00,,39.97490102988156,-75.23812528093534,4,7
061014500,2021-01-01,Inactive,4114 POWELTON AVE,3.0,1,1,Lead-Safe,Certified,2021/12/16 00:00:00+00,2025/12/16 00:00:00+00,39.95864051155276,-75.20582376473536,3,7
061052100,2004-01-01,Inactive,4217 HAVERFORD AVE,,1,0,,,,,39.96268308853861,-75.20761523879037,3,7
072056600,2021-01-01,Inactive,3306 MASCHER ST,1.0,1,1,Lead-Safe,Certified,2022/10/19 00:00:00+00,2026/10/19 00:00:00+00,40.00061874309858,-75.1310343849087,7,2
072227100,2003-01-01,Inactive,441 W AIRDRIE ST,1.0,2,1,Lead-Safe,Certified,2025/05/23 00:00:00+00,2029/05/23 00:00:00+00,40.00809008644903,-75.13610944961376,7,2
073076310,2021-01-01,Inactive,3329 ELLA ST,1.0,1,1,Lead-Safe,Certified,2024/12/20 00:00:00+00,2028/12/20 00:00:00+00,40.00051258620121,-75.12601445400257,7,2
073083900,2021-01-01,Inactive,3226 KIP ST,1.0,1,1,Lead-Safe,Certified,2021/08/21 00:00:00+00,2025/08/21 00:00:00+00,39.998908461372636,-75.12615294969305,7,2
101082300,2004-01-01,Inactive,6607 N 18TH ST,,1,0,,Not Certified,,,40.05465113210488,-75.14759449470777,9,4
102260200,2003-01-01,Inactive,1511 MAYLAND ST,,1,0,,Not Certified,,,40.060843511385706,-75.1633781666549,9,4
102293200,2021-01-01,Inactive,1617 E DUVAL ST,2.0,1,1,Lead-Safe,Certified,2025/02/04 00:00:00+00,2029/02/04 00:00:00+00,40.06298199440804,-75.16371082986542,9,4
111228800,2003-01-01,Inactive,2753 N GARNET ST,,1,0,Lead-Safe,Expired,2020/06/12 00:00:00+00,2024/06/12 00:00:00+00,39.9962426016734,-75.16265660238551,8,3
111327600,2004-01-01,Inactive,2749 N CROSKEY ST,,1,0,Lead-Safe,Expired,2020/09/08 00:00:00+00,2024/09/08 00:00:00+00,39.996765795567484,-75.16774707975367,8,3
112000005,2028-01-01,Active,2216 W TIOGA ST,3.0,1,1,,Not Certified,,,40.007702379454045,-75.16567020196314,8,3
112101300,2025-01-01,Inactive,1833 W TIOGA ST,,1,0,,Not Certified,,,40.00735399627579,-75.15923392957257,8,3
121018910,2002-01-01,Inactive,323 SHEDAKER ST,,1,0,,,,,40.03201039374086,-75.1591988545791,8,4
121044310,2027-01-01,Active,45 E GARFIELD ST,,3,0,,Not Certified,,,40.03042151763346,-75.16357984221692,8,4
121044410,2027-01-01,Active,47 E GARFIELD ST,,3,0,,Not Certified,,,40.03046617060824,-75.16353789700524,8,4
121044605,2027-01-01,Active,51 E GARFIELD ST,,3,0,,Not Certified,,,40.030552480981285,-75.16344874070774,8,4
121047715,2027-01-01,Active,36 E WISTER ST,,3,0,,Not Certified,,,40.03055602787311,-75.16396617857781,8,4
121047815,2027-01-01,Active,38 E WISTER ST,,3,0,,Not Certified,,,40.0306502075982,-75.16401621293767,8,4
121047925,2027-01-01,Active,40-46 E WISTER ST,,3,0,Built after 1978,Exempt,,,40.03067698529909,-75.16382812862027,8,4
121053515,2027-01-01,Active,63 E WISTER ST,,3,0,,Not Certified,,,40.03124011732267,-75.16392172747098,8,4
121062105,2027-01-01,Active,50 COLLOM ST,,3,0,,Not Certified,,,40.03138036124503,-75.16505787238569,8,4
121062410,2027-01-01,Active,56 COLLOM ST,,3,0,,Not Certified,,,40.031471855235864,-75.16496522581912,8,4
121070205,2027-01-01,Active,101 COLLOM ST,,3,0,,Not Certified,,,40.032454581323414,-75.16444926347536,8,4
121121000,2020-01-01,Inactive,531 E BRINGHURST ST,,1,0,Lead-Safe,Certified,2023/10/11 00:00:00+00,2027/10/11 00:00:00+00,40.03824501297047,-75.16074194468467,8,4
121151105,2027-01-01,Active,4949 GERMANTOWN AVE,,3,0,,Not Certified,,,40.02933947123882,-75.16343966804706,8,4
121151205,2027-01-01,Active,4951 GERMANTOWN AVE,,3,0,,Not Certified,,,40.029370762100235,-75.1634871349777,8,4
121207700,2003-01-01,Inactive,4660 Stenton Ave,1.0,1,1,Lead-Safe,Certified,2025/03/24 00:00:00+00,2029/03/24 00:00:00+00,40.02604937795184,-75.15951952793999,8,4
122004900,2003-01-01,Inactive,445 E PENN ST,1.0,2,1,Lead-Safe,Certified,2025/04/09 00:00:00+00,2029/04/09 00:00:00+00,40.037557770880255,-75.16304586948381,8,4
122039205,2027-01-01,Active,67 CHURCH LN,,3,0,Lead-Safe,Certified,2022/12/22 00:00:00+00,2026/12/22 00:00:00+00,40.035277668828826,-75.17087358379402,8,4
122039702,2027-01-01,Active,83 CHURCH LN,,3,0,,Not Certified,,,40.03561091212562,-75.17059154835606,8,4
122039805,2027-01-01,Active,85 CHURCH LN,,3,0,Built after 1978,Exempt,,,40.03566290028599,-75.17053288379516,8,4
122039905,2027-01-01,Active,87 CHURCH LN,,3,0,Built after 1978,Exempt,,,40.03571483913201,-75.17047499347913,8,4
122063600,2020-01-01,Inactive,640 LOCUST AVE,,1,0,,Not Certified,,,40.04259569129609,-75.16394621469938,8,4
122138205,2027-01-01,Active,5417 LENA ST,,3,0,Lead-Free,Certified,2022/12/22 00:00:00+00,,40.03527683898287,-75.1691942809098,8,4
122138805,2027-01-01,Active,5513 LENA ST,,3,0,,Not Certified,,,40.03598236442245,-75.17035077178363,8,4
122138915,2027-01-01,Active,5515 LENA ST,,3,0,,Not Certified,,,40.03601480941262,-75.1703960844409,8,4
122195000,2003-01-01,Inactive,5305 MAGNOLIA ST,,1,0,,,,,40.038433723775455,-75.16211679803773,8,4
123076605,2027-01-01,Active,117 MANHEIM ST,,3,0,Lead-Safe,Certified,2022/12/22 00:00:00+00,2026/12/22 00:00:00+00,40.02815717150501,-75.16767946920176,8,7
123123605,2032-01-01,Active,510 W QUEEN LN,3.0,1,1,Lead-Safe,Expired,2021/05/01 00:00:00+00,2025/05/01 00:00:00+00,40.02337562537195,-75.17690937003982,8,7
123123705,2032-01-01,Active,514 W QUEEN LN,3.0,1,1,Lead-Safe,Expired,2021/05/01 00:00:00+00,2025/05/01 00:00:00+00,40.02330579182047,-75.17699241466477,8,7
123123800,2032-01-01,Active,516 W QUEEN LN,4.0,1,1,Lead-Safe,Expired,2021/05/01 00:00:00+00,2025/05/01 00:00:00+00,40.02323446453174,-75.1770463129902,8,7
123225200,2021-01-01,Inactive,5225 PULASKI AVE,1.0,1,1,Lead-Safe,Certified,2025/03/13 00:00:00+00,2029/03/13 00:00:00+00,40.0263324519002,-75.17314540231358,8,7
123241000,2003-01-01,Inactive,5228 LAURENS ST,3.0,1,1,Lead-Safe,Expired,2021/06/15 00:00:00+00,2025/06/15 00:00:00+00,40.02330748376675,-75.17639829338323,8,7
123241100,2003-01-01,Inactive,5232-34 LAURENS ST,3.0,1,1,Lead-Safe,Expired,2021/06/15 00:00:00+00,2025/06/15 00:00:00+00,40.02337288515627,-75.17650281322011,8,7
131327900,2004-01-01,Inactive,1904 BRUNNER ST,1.0,2,1,Lead-Safe,Certified,2022/02/15 00:00:00+00,2026/02/15 00:00:00+00,40.01753018113266,-75.15721916948578,8,3
131332400,2004-01-01,Inactive,1843 BRUNNER ST,1.0,2,1,Lead-Safe,Certified,2021/08/20 00:00:00+00,2025/08/20 00:00:00+00,40.01825764908037,-75.15662116789782,8,3
131336500,2004-01-01,Inactive,1902 BONITZ ST,1.0,1,1,Lead-Safe,Certified,2021/12/17 00:00:00+00,2025/12/17 00:00:00+00,40.01790971558101,-75.15746323753703,8,3
131338400,2004-01-01,Inactive,1940 BONITZ ST,1.0,2,1,Lead-Safe,Certified,2022/03/11 00:00:00+00,2026/03/11 00:00:00+00,40.0175403357612,-75.1582559379594,8,3
131340900,2004-01-01,Inactive,1941 BONITZ ST,1.0,2,1,Lead-Safe,Certified,2021/12/29 00:00:00+00,2025/12/29 00:00:00+00,40.01771089500228,-75.15844047163966,8,3
131350700,2004-01-01,Inactive,1950 DALKEITH ST,,1,0,,Not Certified,,,40.018091025235954,-75.15898457049786,8,3
131414700,2003-01-01,Inactive,2216 YELLAND ST,,2,0,Lead-Safe,Expired,2021/04/01 00:00:00+00,2025/04/01 00:00:00+00,40.011388190171644,-75.16547909722439,8,3
131416200,2003-01-01,Inactive,2246 YELLAND ST,1.0,2,1,Lead-Safe,Expired,2021/03/18 00:00:00+00,2025/03/18 00:00:00+00,40.01106085934446,-75.16618715905345,8,3
131418500,2022-01-01,Inactive,2217 YELLAND ST,1.0,1,1,Lead-Safe,Expired,2021/01/13 00:00:00+00,2025/01/13 00:00:00+00,40.011722073344195,-75.16533003177419,8,3
131419700,2022-01-01,Inactive,2241 YELLAND ST,1.0,1,1,Lead-Safe,Expired,2020/12/09 00:00:00+00,2024/12/09 00:00:00+00,40.01146250777649,-75.16589185196361,8,3
132070800,2004-01-01,Inactive,4255 N HICKS ST,1.0,1,1,Lead-Safe,Expired,2021/03/09 00:00:00+00,2025/03/09 00:00:00+00,40.018627458249284,-75.1512651784651,8,3
132090000,2004-01-01,Inactive,4234 N SYDENHAM ST,,1,0,,Not Certified,,,40.01830601134692,-75.15213478795604,8,3
132099200,2004-01-01,Inactive,4547 N MOLE ST,,1,0,Lead-Safe,Expired,2020/09/30 00:00:00+00,2024/09/30 00:00:00+00,40.02287806078601,-75.15084773588765,8,3
132214400,2004-01-01,Inactive,4542 N 19TH ST,,1,0,Lead-Safe,Certified,2024/10/25 00:00:00+00,2028/10/25 00:00:00+00,40.02348524133008,-75.15653796182953,8,3
132281600,2004-01-01,Inactive,1514 RUFFNER ST,1.0,1,1,Lead-Safe,Certified,2021/12/29 00:00:00+00,2025/12/29 00:00:00+00,40.01745465721819,-75.15161718346545,8,3
132291800,2003-01-01,Inactive,1622 DOUNTON ST,1.0,2,1,Lead-Safe,Certified,2025/03/31 00:00:00+00,2029/03/31 00:00:00+00,40.01821349904587,-75.15306700808597,8,3
132297900,2020-01-01,Inactive,1667 DOUNTON ST,,1,0,Lead-Safe,Expired,2020/09/22 00:00:00+00,2024/09/22 00:00:00+00,40.01805153694074,-75.15413094803625,8,3
132321300,2021-01-01,Inactive,1746 Saint Pauls St,,1,0,Lead-Safe,Expired,2021/01/13 00:00:00+00,2025/01/13 00:00:00+00,40.019140060840435,-75.15510009345442,8,3
133016000,2020-01-01,Inactive,309 BERKLEY ST,,1,0,Lead-Safe,Certified,2023/08/08 00:00:00+00,2027/08/08 00:00:00+00,40.02089311637528,-75.16442571775002,8,3
133063900,2004-01-01,Inactive,221 W CLAPIER ST,,1,0,Lead-Safe,Expired,2020/11/19 00:00:00+00,2024/11/19 00:00:00+00,40.024690593726206,-75.16757929746309,8,3
133075100,2004-01-01,Inactive,245 W SEYMOUR ST,1.0,1,1,Lead-Safe,Certified,2022/01/07 00:00:00+00,2026/01/07 00:00:00+00,40.02438910666801,-75.16893848115718,8,3
152325600,2003-01-01,Inactive,1818 POPLAR ST,,1,0,,Not Certified,,,39.970935272368855,-75.16689765328842,5,3
161084600,2022-01-01,Inactive,2510 N 16TH ST,1.0,1,1,Lead-Safe,Expired,2021/01/13 00:00:00+00,2025/01/13 00:00:00+00,39.99160784138982,-75.15861277688555,5,3
161253100,2022-01-01,Inactive,2517 N 18TH ST,1.0,1,1,Lead-Safe,Certified,2025/03/09 00:00:00+00,2029/03/09 00:00:00+00,39.99209687673479,-75.16130802738523,5,3
161254000,2022-01-01,Inactive,2535 N 18TH ST,1.0,1,1,Lead-Safe,Expired,2020/12/09 00:00:00+00,2024/12/09 00:00:00+00,39.992474595263126,-75.16122537010271,5,3
162042300,2022-01-01,Inactive,2205 N GRATZ ST,1.0,1,1,Lead-Safe,Expired,2021/03/09 00:00:00+00,2025/03/09 00:00:00+00,39.98740785586961,-75.16344549991518,5,3
162050100,2003-01-01,Inactive,2417 N GRATZ ST,1.0,1,1,Lead-Safe,Certified,2025/03/24 00:00:00+00,2029/03/24 00:00:00+00,39.990700955582916,-75.16272170422181,5,3
162122200,2003-01-01,Inactive,2509 N Opal St,1.0,1,1,Lead-Safe,Certified,2022/02/20 00:00:00+00,2026/02/20 00:00:00+00,39.992245863362875,-75.16400223849755,5,3
162262800,2003-01-01,Inactive,2055 W YORK ST,,1,0,Lead-Safe,Expired,2020/05/29 00:00:00+00,2024/05/29 00:00:00+00,39.990935380896765,-75.16658535457022,5,3
162266400,2022-01-01,Inactive,2006 W BOSTON ST,1.0,1,1,Lead-Safe,Expired,2020/11/03 00:00:00+00,2024/11/03 00:00:00+00,39.99093412127923,-75.16527845048738,5,3
171012700,2024-01-01,Inactive,1807 W ELEANOR ST,,1,0,Lead-Safe,Certified,2022/07/07 00:00:00+00,2026/07/07 00:00:00+00,40.02767202197749,-75.15413247712421,8,4
171109605,2002-01-01,Inactive,1415 CLEARVIEW ST,1.0,1,1,Built after 1978,Exempt,,,40.04078860201829,-75.14508995228417,8,4
171295500,2002-01-01,Inactive,2015 W GODFREY AVE,1.0,1,1,Lead-Safe,Certified,2024/12/27 00:00:00+00,2028/12/27 00:00:00+00,40.04906244318583,-75.15374313407395,8,4
172238400,2004-01-01,Inactive,5971 OGONTZ AVE,2.0,1,1,Lead-Safe,Certified,2023/12/03 00:00:00+00,2027/12/03 00:00:00+00,40.04543232918683,-75.14963475114862,8,4
172357200,2003-01-01,Inactive,4922 N UBER ST,1.0,2,1,Lead-Safe,Certified,2025/04/02 00:00:00+00,2029/04/02 00:00:00+00,40.029375992060146,-75.1560569974245,8,4
192324800,2030-01-01,Active,539 W LEHIGH AVE,,1,0,,Not Certified,,,39.99255295644775,-75.14175564527066,7,2
232111400,2004-01-01,Inactive,1826 PLUM ST,,1,0,Lead-Safe,Expired,2021/03/10 00:00:00+00,2025/03/10 00:00:00+00,40.01252743129063,-75.08071864787962,7,2
232122300,2021-01-01,Inactive,1682 MEADOW ST,,1,0,Lead-Safe,Certified,2024/01/11 00:00:00+00,2028/01/11 00:00:00+00,40.014331651974096,-75.0817580308687,7,2
232130300,2004-01-01,Inactive,2010 WILMOT ST,,1,0,Lead-Safe,Expired,2020/10/02 00:00:00+00,2024/10/02 00:00:00+00,40.012330383503226,-75.0782785168471,7,2
232131600,2020-01-01,Inactive,2036 WILMOT ST,1.0,1,1,Lead-Safe,Certified,2022/03/09 00:00:00+00,2026/03/09 00:00:00+00,40.01179621964978,-75.07836653230476,7,2
232133100,2004-01-01,Inactive,2066 WILMOT ST,,1,0,Lead-Safe,Expired,2020/09/01 00:00:00+00,2024/09/01 00:00:00+00,40.01117557948979,-75.0784674901819,7,2
232244300,2004-01-01,Inactive,4835 DARRAH ST,,1,0,,Not Certified,,,40.01773897291185,-75.08057237175814,7,2
232327500,2024-01-01,Inactive,4926 CHARLES ST,1.0,1,1,Lead-Safe,Expired,2021/06/10 00:00:00+00,2025/06/10 00:00:00+00,40.01717990499137,-75.07620546099163,7,2
234282500,2004-01-01,Inactive,4338 N PENN ST,1.0,1,1,Lead-Safe,Certified,2022/11/02 00:00:00+00,2026/11/02 00:00:00+00,40.01301840787924,-75.08997499559864,7,2
241250202,2006-01-01,Inactive,431 N 40TH ST,,1,0,,Not Certified,,,39.961325053335756,-75.20193355766881,3,7
242162201,2003-01-01,Inactive,635 N 35TH ST,,1,0,,Not Certified,,,39.96486185504996,-75.19302447495608,3,7
243067600,2004-01-01,Inactive,3908 BROWN ST,2.0,1,1,Lead-Safe,Expired,2021/05/17 00:00:00+00,2025/05/17 00:00:00+00,39.96746618203486,-75.20080950864639,3,7
243214600,2004-01-01,Inactive,3853 CAMBRIDGE ST,,1,0,,Not Certified,,,39.973908096683594,-75.20100046459325,3,7
243219800,2004-01-01,Inactive,3850 W GIRARD AVE,3.0,1,1,Lead-Safe,Certified,2021/09/23 00:00:00+00,2025/09/23 00:00:00+00,39.97419505422343,-75.20098951918484,3,7
251000012,2006-01-01,Inactive,2826 SALMON ST,,1,0,,,,,39.979242912767944,-75.11043322239719,1,1
251423700,2003-01-01,Inactive,3041 CEDAR ST,,1,0,,Not Certified,,,39.9859327167648,-75.10951634380686,1,2
252060300,2004-01-01,Inactive,2035 E AUBURN ST,,1,0,,Not Certified,,,39.988963135736455,-75.11847740917507,1,2
252246100,2003-01-01,Inactive,2255 E CLEARFIELD ST,,1,0,,Not Certified,,,39.98885385020545,-75.10993654569249,1,2
252258800,2022-01-01,Inactive,2144 E CLEMENTINE ST,1.0,1,1,Lead-Safe,Certified,2025/01/17 00:00:00+00,2029/01/17 00:00:00+00,39.99041268341658,-75.11091262821311,1,2
252271000,2003-01-01,Inactive,1854 E LIPPINCOTT ST,1.0,2,1,Lead-Safe,Certified,2022/03/11 00:00:00+00,2026/03/11 00:00:00+00,39.994871786477525,-75.11373652206956,7,2
252334400,2003-01-01,Inactive,3119 AGATE ST,,1,0,,Not Certified,,,39.98821713016831,-75.10885799832411,1,2
252335100,2003-01-01,Inactive,3133 AGATE ST,,1,0,,Not Certified,,,39.98837062296221,-75.10856572716821,1,2
252342000,2003-01-01,Inactive,3024 AGATE ST,,1,0,,Not Certified,,,39.987190212468214,-75.11137548957332,1,2
