,parcel_number,parcel_address,num_associated_hud_properties,cartodb_id,objectid,violationnumber,violationcode,addressobjectid,violationdate,posse_jobid,violationstatus,casetype,the_geom,the_geom_webmercator,parcel_id_num,casenumber,casecreateddate,casecompleteddate,council_district,casestatus,caseresponsibility,caseprioritydesc,violationcodetitle,violationresolutiondate,violationresolutioncode,mostrecentinvestigation,publicnov,opa_account_num,address,unit_type,unit_num,zip,censustract,opa_owner,systemofrecord,geocode_x,geocode_y,lng,lat
966,881161000,3901 CONSHOHOCKEN AVE,1,270223,270319,VI-2022-082344,F-1104.27,128081279,2022-10-28 18:51:49.000000,532941168,COMPLIED,NOTICE OF VIOLATION,0101000020E61000009637A0EF3ACD52C0D0B674499B004440,0101000020110F000026ED0981C1EF5FC1D23264BD91905241,448203,CF-2022-110621,2022-10-28 18:32:01.000000,,4,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,"STAIRWAYS IN THE MEANS OF EGRESS
",2023-02-14 05:00:00.000000,COMPLIED - OWNER REPAIR,2024-04-08 16:13:20.000000,,881161000,3901 CONSHOHOCKEN AVE,,,19131-5430,012201,KIRYAT GREENBRIAR L P,ECLIPSE,2680877.2288069506,254842.4117175049,-75.20672217031674,40.004738981236756
967,881161000,3901 CONSHOHOCKEN AVE,1,270224,270320,VI-2022-082345,F-1010.1.9.1,128081279,2022-10-28 18:55:08.000000,532941168,COMPLIED,NOTICE OF VIOLATION,0101000020E61000009637A0EF3ACD52C0D0B674499B004440,0101000020110F000026ED0981C1EF5FC1D23264BD91905241,448203,CF-2022-110621,2022-10-28 18:32:01.000000,,4,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,"DOOR HARDWARE
",2023-02-14 05:00:00.000000,COMPLIED - OWNER REPAIR,2024-04-08 16:13:20.000000,,881161000,3901 CONSHOHOCKEN AVE,,,19131-5430,012201,KIRYAT GREENBRIAR L P,ECLIPSE,2680877.2288069506,254842.4117175049,-75.20672217031674,40.004738981236756
968,881161000,3901 CONSHOHOCKEN AVE,1,270225,270321,VI-2022-082346,PM15-605.3,128081279,2022-10-28 18:58:16.000000,532941168,COMPLIED,NOTICE OF VIOLATION,0101000020E61000009637A0EF3ACD52C0D0B674499B004440,0101000020110F000026ED0981C1EF5FC1D23264BD91905241,448203,CF-2022-110621,2022-10-28 18:32:01.000000,,4,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,ELECTRICAL- LIGHTING,2023-04-14 04:00:00.000000,COMPLIED - OWNER REPAIR,2024-04-08 16:13:20.000000,,881161000,3901 CONSHOHOCKEN AVE,,,19131-5430,012201,KIRYAT GREENBRIAR L P,ECLIPSE,2680877.2288069506,254842.4117175049,-75.20672217031674,40.004738981236756
969,881161000,3901 CONSHOHOCKEN AVE,1,270226,270322,VI-2022-082347,PM15-604.3,128081279,2022-10-28 19:05:57.000000,532941168,COMPLIED,NOTICE OF VIOLATION,0101000020E61000009637A0EF3ACD52C0D0B674499B004440,0101000020110F000026ED0981C1EF5FC1D23264BD91905241,448203,CF-2022-110621,2022-10-28 18:32:01.000000,,4,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,ELECTRICAL- HAZARD,2024-04-04 04:00:00.000000,COMPLIED - OWNER REPAIR,2024-04-08 16:13:20.000000,,881161000,3901 CONSHOHOCKEN AVE,,,19131-5430,012201,KIRYAT GREENBRIAR L P,ECLIPSE,2680877.2288069506,254842.4117175049,-75.20672217031674,40.004738981236756
970,881161000,3901 CONSHOHOCKEN AVE,1,270227,270323,VI-2022-082348,PM15-504.1,128081279,2022-10-28 19:07:04.000000,532941168,COMPLIED,NOTICE OF VIOLATION,0101000020E61000009637A0EF3ACD52C0D0B674499B004440,0101000020110F000026ED0981C1EF5FC1D23264BD91905241,448203,CF-2022-110621,2022-10-28 18:32:01.000000,,4,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,PLUMBING SYSTEMS- GENERAL,2024-04-04 04:00:00.000000,COMPLIED - OWNER REPAIR,2024-04-08 16:13:20.000000,,881161000,3901 CONSHOHOCKEN AVE,,,19131-5430,012201,KIRYAT GREENBRIAR L P,ECLIPSE,2680877.2288069506,254842.4117175049,-75.20672217031674,40.004738981236756
971,881161000,3901 CONSHOHOCKEN AVE,1,270228,270324,VI-2022-082349,PM15-305.3,128081279,2022-10-28 19:08:04.000000,532941168,COMPLIED,NOTICE OF VIOLATION,0101000020E61000009637A0EF3ACD52C0D0B674499B004440,0101000020110F000026ED0981C1EF5FC1D23264BD91905241,448203,CF-2022-110621,2022-10-28 18:32:01.000000,,4,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,INTERIOR SURFACES,2024-04-04 04:00:00.000000,COMPLIED - OWNER REPAIR,2024-04-08 16:13:20.000000,,881161000,3901 CONSHOHOCKEN AVE,,,19131-5430,012201,KIRYAT GREENBRIAR L P,ECLIPSE,2680877.2288069506,254842.4117175049,-75.20672217031674,40.004738981236756
972,886614100,1330-46 FOULKROD ST,1,270936,268158,VI-2022-080052,PM15-305.3,128975454,2022-10-20 04:00:00.000000,530446314,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000908A0FC483C552C0F2A1F1847F024440,0101000020110F0000DCAA8F7AA6E25FC16FE5FFB1AA925241,187804,CF-2022-108090,2022-10-21 12:58:55.000000,,7,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,INTERIOR SURFACES,2023-08-10 18:50:10.000000,COMPLIED - OWNER REPAIR,2024-06-15 15:22:47.000000,,886614100,1330-46 FOULKROD ST,,,19124-5908,030100,WILLOWS APARTMENTS LP,ECLIPSE,2714472.51026921,261218.7036680419,-75.08616734998418,40.01951658056704
973,886614100,1330-46 FOULKROD ST,1,270937,268159,VI-2022-080053,F-901.6.4,128975454,2022-10-20 04:00:00.000000,530446314,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000908A0FC483C552C0F2A1F1847F024440,0101000020110F0000DCAA8F7AA6E25FC16FE5FFB1AA925241,187804,CF-2022-108090,2022-10-21 12:58:55.000000,,7,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,"PERIODIC TESTING
",2023-08-10 18:50:33.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2024-06-15 15:22:47.000000,,886614100,1330-46 FOULKROD ST,,,19124-5908,030100,WILLOWS APARTMENTS LP,ECLIPSE,2714472.51026921,261218.7036680419,-75.08616734998418,40.01951658056704
974,886651700,4001 CONSHOHOCKEN AVE,1,271112,268328,VI-2022-080212,PM15-315.2,128270522,2022-10-21 04:00:00.000000,530604676,COMPLIED,NOTICE OF VIOLATION,0101000020E61000008E4714F597CD52C02208464053004440,0101000020110F00002DEC95825FF05FC1EB1EE1DE41905241,183740,CF-2022-108290,2022-10-21 17:20:53.000000,2023-01-23 18:37:33.000000,4,CLOSED,AUDITS AND INVESTIGATIONS BUILDING CERTS,STANDARD,FACADES,2023-01-23 05:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2023-01-23 18:37:33.000000,,886651700,4001 CONSHOHOCKEN AVE,,,19131-1711,012201,PARK PRESERVATION LIMITED,ECLIPSE,2679310.3765434995,253996.170059214,-75.2123997400324,40.00254062098999
975,886930300,1627-37 OGDEN ST,1,271207,268421,VI-2022-080319,PM15-305.1(E),129412040,2022-10-21 04:00:00.000000,530675015,COMPLIED,NOTICE OF VIOLATION,0101000020E61000009240D2727FCA52C0601A040335FC4340,0101000020110F0000A4A1A75A1DEB5FC1C3370F49B18B5241,192591,CF-2022-108394,2022-10-21 19:20:25.000000,2023-02-24 16:50:41.000000,5,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,INTERIOR STAIRS,2023-01-13 05:00:00.000000,COMPLIED - OWNER REPAIR,2023-02-24 16:50:29.000000,,886930300,1627-37 OGDEN ST,,,19130-2216,013300,FREEDOM VILLAGE LP,ECLIPSE,2693198.9141529296,242674.2415215069,-75.16402884037441,39.970367791179115
976,886930300,1627-37 OGDEN ST,1,271208,268422,VI-2022-080320,F-906.7,129412040,2022-10-21 04:00:00.000000,530675015,COMPLIED,NOTICE OF VIOLATION,0101000020E61000009240D2727FCA52C0601A040335FC4340,0101000020110F0000A4A1A75A1DEB5FC1C3370F49B18B5241,192591,CF-2022-108394,2022-10-21 19:20:25.000000,2023-02-24 16:50:41.000000,5,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,"FIRE EXTINGUISHER HANGERS & BRACKETS
",2023-02-24 16:47:07.000000,COMPLIED - OWNER REPAIR,2023-02-24 16:50:29.000000,,886930300,1627-37 OGDEN ST,,,19130-2216,013300,FREEDOM VILLAGE LP,ECLIPSE,2693198.9141529296,242674.2415215069,-75.16402884037441,39.970367791179115
977,886930300,1627-37 OGDEN ST,1,271209,268423,VI-2022-080321,F-1031.4,129412040,2022-10-21 04:00:00.000000,530675015,COMPLIED,NOTICE OF VIOLATION,0101000020E61000009240D2727FCA52C0601A040335FC4340,0101000020110F0000A4A1A75A1DEB5FC1C3370F49B18B5241,192591,CF-2022-108394,2022-10-21 19:20:25.000000,2023-02-24 16:50:41.000000,5,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,"EXIT SIGNS
",2023-01-13 05:00:00.000000,COMPLIED - OWNER REPAIR,2023-02-24 16:50:29.000000,,886930300,1627-37 OGDEN ST,,,19130-2216,013300,FREEDOM VILLAGE LP,ECLIPSE,2693198.9141529296,242674.2415215069,-75.16402884037441,39.970367791179115
978,886930300,1627-37 OGDEN ST,1,271210,268424,VI-2022-080322,PM15-404.7,129412040,2022-10-21 04:00:00.000000,530675015,COMPLIED,NOTICE OF VIOLATION,0101000020E61000009240D2727FCA52C0601A040335FC4340,0101000020110F0000A4A1A75A1DEB5FC1C3370F49B18B5241,192591,CF-2022-108394,2022-10-21 19:20:25.000000,2023-02-24 16:50:41.000000,5,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,FOOD PREPARATION,2023-02-24 16:47:35.000000,COMPLIED - OWNER REPAIR,2023-02-24 16:50:29.000000,,886930300,1627-37 OGDEN ST,,,19130-2216,013300,FREEDOM VILLAGE LP,ECLIPSE,2693198.9141529296,242674.2415215069,-75.16402884037441,39.970367791179115
979,886930300,1627-37 OGDEN ST,1,271211,268425,VI-2022-080323,PM15-305.3,129412040,2022-10-21 04:00:00.000000,530675015,COMPLIED,NOTICE OF VIOLATION,0101000020E61000009240D2727FCA52C0601A040335FC4340,0101000020110F0000A4A1A75A1DEB5FC1C3370F49B18B5241,192591,CF-2022-108394,2022-10-21 19:20:25.000000,2023-02-24 16:50:41.000000,5,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,INTERIOR SURFACES,2023-02-24 16:47:56.000000,COMPLIED - OWNER REPAIR,2023-02-24 16:50:29.000000,,886930300,1627-37 OGDEN ST,,,19130-2216,013300,FREEDOM VILLAGE LP,ECLIPSE,2693198.9141529296,242674.2415215069,-75.16402884037441,39.970367791179115
980,881036500,2215 Arch St,1,271982,271313,VI-2022-083339,PM15-315.2,466552177,2022-11-02 04:00:00.000000,534338240,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000BF34512554CB52C02D90CE9D6CFA4340,0101000020110F000027284DA486EC5FC16572038FB7895241,49196,CF-2022-111971,2022-11-02 19:07:10.000000,2023-01-05 16:00:23.000000,5,CLOSED,AUDITS AND INVESTIGATIONS BUILDING CERTS,STANDARD,FACADES,2023-01-05 05:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2023-01-05 16:00:23.000000,,881036500,2213-25 ARCH ST,,,19103-2527,000300,WESTMINSTER ASSOCIATES,ECLIPSE,2689709.64090315,237496.3784414219,-75.17701085024144,39.95643971048444
981,885446960,2800-06 GERMANTOWN AVE,1,272105,271433,VI-2022-083508,PM15-301,129365248,2022-11-03 04:00:00.000000,534628062,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000400734F472C952C0F87F36D256FF4340,0101000020110F00001747FD4955E95FC132EBE2022A8F5241,4248,CF-2022-112185,2022-11-03 16:42:25.000000,2023-02-07 15:11:13.000000,5,CLOSED,CLIP - VACANT LOT INVESTIGATOR,STANDARD,VACANT STRUCTURE & LAND,2023-02-06 05:00:00.000000,COMPLIED - BY ENFORCEMENT ACTION,2023-02-07 15:11:12.000000,,885446960,2800-06 GERMANTOWN AVE,,,19133-1728,017400,PHILA HOUSING AUTHORITY,ECLIPSE,2697527.4612761,251719.004319886,-75.14764123040095,39.99483707104804
982,886805500,430 REED ST,1,273481,272095,VI-2022-084176,PM15-315.2,468962767,2022-11-07 05:00:00.000000,535532531,COMPLIED,NOTICE OF VIOLATION,0101000020E610000082E38559C7C952C0FEEFED4F24F74340,0101000020110F0000FE91CCA4E4E95FC104132BB214865241,411310,CF-2022-113018,2022-11-07 17:03:09.000000,2023-01-04 19:30:41.000000,1,CLOSED,AUDITS AND INVESTIGATIONS BUILDING CERTS,STANDARD,FACADES,2023-01-04 05:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2023-01-04 19:30:41.000000,,886805500,430 REED ST,,,19147-5900,002701,430 REED LLC,ECLIPSE,2696770.84425122,228357.4676714289,-75.15279234004086,39.93079566114464
983,883026600,1500-30 SPRING GARDEN ST,1,273991,274150,VI-2022-086355,L-O,128688492,2022-11-16 05:00:00.000000,538433839,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A5D969AD7FCA52C0B0AA0B6523FB4340,0101000020110F000039F52DBE1DEB5FC1FD51B614828A5241,27226,CF-2022-115760,2022-11-16 17:44:55.000000,2022-11-29 19:48:31.000000,5,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,SCALES AND SCANNERS LICNESE (3822),2022-11-29 19:46:02.000000,COMPLIED - OWNER REPAIR,2022-11-29 19:48:28.000000,,883026600,1500-30 SPRING GARDEN ST,,,19130-4009,012500,1500 NET WORKS ASSOCIATES,ECLIPSE,2693284.05851358,239633.627327612,-75.16404280983859,39.96201766080537
984,883026600,1500-30 SPRING GARDEN ST,1,274037,274195,VI-2022-089056,F-105.6.3,133794907,2022-11-29 05:00:00.000000,538453980,CLOSED,NOTICE OF VIOLATION,0101000020E6100000A5D969AD7FCA52C0B0AA0B6523FB4340,0101000020110F000039F52DBE1DEB5FC1FD51B614828A5241,27226,CF-2022-115807,2022-11-16 18:14:15.000000,2025-05-13 12:10:23.000000,5,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"HIGH-RISE BUILDING
",2025-05-12 04:00:00.000000,CLOSED - REISSUED/REWRITTEN,2025-05-13 12:10:22.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855370864&hash=B99A9640725F5120082822903D7F8B79767BF4912C300EFC9F23CD4AFF812453,883026600,1500-30 SPRING GARDEN ST,,,19130-4009,012500,1500 NET WORKS ASSOCIATES,ECLIPSE,2693284.05851358,239633.627327612,-75.16404280983859,39.96201766080537
985,883026600,1500-30 SPRING GARDEN ST,1,274038,274196,VI-2022-089057,F-403.11.2,133794907,2022-11-29 05:00:00.000000,538453980,CLOSED,NOTICE OF VIOLATION,0101000020E6100000A5D969AD7FCA52C0B0AA0B6523FB4340,0101000020110F000039F52DBE1DEB5FC1FD51B614828A5241,27226,CF-2022-115807,2022-11-16 18:14:15.000000,2025-05-13 12:10:23.000000,5,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"HIGH RISE BUILDINGS
",2025-05-12 04:00:00.000000,CLOSED - REISSUED/REWRITTEN,2025-05-13 12:10:22.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855370864&hash=B99A9640725F5120082822903D7F8B79767BF4912C300EFC9F23CD4AFF812453,883026600,1500-30 SPRING GARDEN ST,,,19130-4009,012500,1500 NET WORKS ASSOCIATES,ECLIPSE,2693284.05851358,239633.627327612,-75.16404280983859,39.96201766080537
986,883026600,1500-30 SPRING GARDEN ST,1,274040,274197,VI-2022-089060,F-701.6.1.5,133794907,2022-11-29 05:00:00.000000,538453980,CLOSED,NOTICE OF VIOLATION,0101000020E6100000A5D969AD7FCA52C0B0AA0B6523FB4340,0101000020110F000039F52DBE1DEB5FC1FD51B614828A5241,27226,CF-2022-115807,2022-11-16 18:14:15.000000,2025-05-13 12:10:23.000000,5,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"DAMPER CERTIFICATION REPORT
",2025-05-12 04:00:00.000000,CLOSED - REISSUED/REWRITTEN,2025-05-13 12:10:22.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855370864&hash=B99A9640725F5120082822903D7F8B79767BF4912C300EFC9F23CD4AFF812453,883026600,1500-30 SPRING GARDEN ST,,,19130-4009,012500,1500 NET WORKS ASSOCIATES,ECLIPSE,2693284.05851358,239633.627327612,-75.16404280983859,39.96201766080537
987,883026600,1500-30 SPRING GARDEN ST,1,274041,274198,VI-2022-089063,F-2311.2.3.2,133794907,2022-11-29 05:00:00.000000,538453980,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A5D969AD7FCA52C0B0AA0B6523FB4340,0101000020110F000039F52DBE1DEB5FC1FD51B614828A5241,27226,CF-2022-115807,2022-11-16 18:14:15.000000,2025-05-13 12:10:23.000000,5,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"DISPOSAL OF OILY WASTE
",2023-01-19 05:00:00.000000,COMPLIED - OWNER REPAIR,2025-05-13 12:10:22.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855370864&hash=B99A9640725F5120082822903D7F8B79767BF4912C300EFC9F23CD4AFF812453,883026600,1500-30 SPRING GARDEN ST,,,19130-4009,012500,1500 NET WORKS ASSOCIATES,ECLIPSE,2693284.05851358,239633.627327612,-75.16404280983859,39.96201766080537
988,883026600,1500-30 SPRING GARDEN ST,1,274043,274199,VI-2022-089069,F-1104.24.1,133794907,2022-11-29 05:00:00.000000,538453980,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A5D969AD7FCA52C0B0AA0B6523FB4340,0101000020110F000039F52DBE1DEB5FC1FD51B614828A5241,27226,CF-2022-115807,2022-11-16 18:14:15.000000,2025-05-13 12:10:23.000000,5,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"STAIRWAY ROOF ACCESS
",2023-01-19 05:00:00.000000,COMPLIED - OWNER REPAIR,2025-05-13 12:10:22.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855370864&hash=B99A9640725F5120082822903D7F8B79767BF4912C300EFC9F23CD4AFF812453,883026600,1500-30 SPRING GARDEN ST,,,19130-4009,012500,1500 NET WORKS ASSOCIATES,ECLIPSE,2693284.05851358,239633.627327612,-75.16404280983859,39.96201766080537
989,883026600,1500-30 SPRING GARDEN ST,1,274044,274200,VI-2022-089073,F-1013.1,133794907,2022-11-29 05:00:00.000000,538453980,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A5D969AD7FCA52C0B0AA0B6523FB4340,0101000020110F000039F52DBE1DEB5FC1FD51B614828A5241,27226,CF-2022-115807,2022-11-16 18:14:15.000000,2025-05-13 12:10:23.000000,5,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"EXIT SIGNS WHERE REQUIRED
",2023-01-19 05:00:00.000000,COMPLIED - OWNER REPAIR,2025-05-13 12:10:22.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855370864&hash=B99A9640725F5120082822903D7F8B79767BF4912C300EFC9F23CD4AFF812453,883026600,1500-30 SPRING GARDEN ST,,,19130-4009,012500,1500 NET WORKS ASSOCIATES,ECLIPSE,2693284.05851358,239633.627327612,-75.16404280983859,39.96201766080537
990,883026600,1500-30 SPRING GARDEN ST,1,274045,274201,VI-2022-089097,F-1004.9,133794907,2022-11-29 05:00:00.000000,538453980,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A5D969AD7FCA52C0B0AA0B6523FB4340,0101000020110F000039F52DBE1DEB5FC1FD51B614828A5241,27226,CF-2022-115807,2022-11-16 18:14:15.000000,2025-05-13 12:10:23.000000,5,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"POSTING OF OCCUPANT LOAD
",2023-01-19 05:00:00.000000,COMPLIED - OWNER REPAIR,2025-05-13 12:10:22.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855370864&hash=B99A9640725F5120082822903D7F8B79767BF4912C300EFC9F23CD4AFF812453,883026600,1500-30 SPRING GARDEN ST,,,19130-4009,012500,1500 NET WORKS ASSOCIATES,ECLIPSE,2693284.05851358,239633.627327612,-75.16404280983859,39.96201766080537
991,883026600,1500-30 SPRING GARDEN ST,1,274046,274202,VI-2022-089098,F-509.1.1,133794907,2022-11-29 05:00:00.000000,538453980,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A5D969AD7FCA52C0B0AA0B6523FB4340,0101000020110F000039F52DBE1DEB5FC1FD51B614828A5241,27226,CF-2022-115807,2022-11-16 18:14:15.000000,2025-05-13 12:10:23.000000,5,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"UTILITY IDENTIFICATION
",2023-01-19 05:00:00.000000,COMPLIED - OWNER REPAIR,2025-05-13 12:10:22.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855370864&hash=B99A9640725F5120082822903D7F8B79767BF4912C300EFC9F23CD4AFF812453,883026600,1500-30 SPRING GARDEN ST,,,19130-4009,012500,1500 NET WORKS ASSOCIATES,ECLIPSE,2693284.05851358,239633.627327612,-75.16404280983859,39.96201766080537
992,883026600,1500-30 SPRING GARDEN ST,1,274047,274203,VI-2022-089099,F-705.2.3,133794907,2022-11-29 05:00:00.000000,538453980,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A5D969AD7FCA52C0B0AA0B6523FB4340,0101000020110F000039F52DBE1DEB5FC1FD51B614828A5241,27226,CF-2022-115807,2022-11-16 18:14:15.000000,2025-05-13 12:10:23.000000,5,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"HOLD-OPEN DEVICES & CLOSERS
",2023-01-19 05:00:00.000000,COMPLIED - OWNER REPAIR,2025-05-13 12:10:22.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855370864&hash=B99A9640725F5120082822903D7F8B79767BF4912C300EFC9F23CD4AFF812453,883026600,1500-30 SPRING GARDEN ST,,,19130-4009,012500,1500 NET WORKS ASSOCIATES,ECLIPSE,2693284.05851358,239633.627327612,-75.16404280983859,39.96201766080537
993,886585500,510 S 60TH ST,1,275075,272913,VI-2022-085001,PM15-602.2,15504593,2022-11-09 05:00:00.000000,536398394,COMPLIED,NOTICE OF VIOLATION,0101000020E610000041DEE10489CF52C047AC193F11FA4340,0101000020110F0000B1AFC8D1ABF35FC1EA5E315352895241,371505,CF-2022-113952,2022-11-09 20:08:09.000000,2023-01-18 15:26:59.000000,3,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,MECHANICAL & ELECTRICAL- HEATING RESIDENTIAL,2023-01-17 05:00:00.000000,COMPLIED - OWNER REPAIR,2022-12-22 17:12:32.000000,,886585500,510 S 60TH ST,,,19143-1106,008302,60TH STREET CORRIDOR LP,ECLIPSE,2671320.15641657,235951.109375664,-75.2427379804367,39.95365132096827
994,886585500,510 S 60TH ST,1,275076,272914,VI-2022-085002,PM15-109.1,15504593,2022-11-09 05:00:00.000000,536398394,COMPLIED,NOTICE OF VIOLATION,0101000020E610000041DEE10489CF52C047AC193F11FA4340,0101000020110F0000B1AFC8D1ABF35FC1EA5E315352895241,371505,CF-2022-113952,2022-11-09 20:08:09.000000,2023-01-18 15:26:59.000000,3,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,UNFIT STRUCTURE,2023-01-17 05:00:00.000000,COMPLIED - OWNER REPAIR,2022-12-22 17:12:32.000000,,886585500,510 S 60TH ST,,,19143-1106,008302,60TH STREET CORRIDOR LP,ECLIPSE,2671320.15641657,235951.109375664,-75.2427379804367,39.95365132096827
995,886585500,510 S 60TH ST,1,275086,272924,VI-2022-085003,PM15-403.4,15504593,2022-11-09 05:00:00.000000,536411219,COMPLIED,NOTICE OF VIOLATION,0101000020E610000041DEE10489CF52C047AC193F11FA4340,0101000020110F0000B1AFC8D1ABF35FC1EA5E315352895241,371505,CF-2022-113981,2022-11-09 20:30:45.000000,,3,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,VENTILATION- PROCESS VENTILATION,2023-06-21 04:00:00.000000,COMPLIED - OWNER REPAIR,2023-06-21 14:37:59.000000,,886585500,510 S 60TH ST,,,19143-1106,008302,60TH STREET CORRIDOR LP,ECLIPSE,2671320.15641657,235951.109375664,-75.2427379804367,39.95365132096827
996,886585500,510 S 60TH ST,1,275087,272925,VI-2022-085004,PM15-305.1(E),15504593,2022-11-09 05:00:00.000000,536411219,COMPLIED,NOTICE OF VIOLATION,0101000020E610000041DEE10489CF52C047AC193F11FA4340,0101000020110F0000B1AFC8D1ABF35FC1EA5E315352895241,371505,CF-2022-113981,2022-11-09 20:30:45.000000,,3,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,INTERIOR STAIRS,2023-01-17 05:00:00.000000,COMPLIED - OWNER REPAIR,2023-06-21 14:37:59.000000,,886585500,510 S 60TH ST,,,19143-1106,008302,60TH STREET CORRIDOR LP,ECLIPSE,2671320.15641657,235951.109375664,-75.2427379804367,39.95365132096827
997,886930208,2022-34 HAINES ST,1,275850,275230,VI-2022-087378,9-3902 (2),127931172,2022-11-21 17:24:12.000000,539822943,COMPLIED,NOTICE OF VIOLATION,0101000020E610000089089E14BBC952C0AECA0B6779074440,0101000020110F0000829CA7CDCFE95FC1ECDF95D52F985241,1086454,CF-2022-116991,2022-11-21 17:22:53.000000,2023-12-06 05:35:42.000000,9,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,RENTAL LICENSE MULTI FAMILY (R2),2023-03-21 04:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2023-11-17 19:04:34.000000,,886930208,2022-34 HAINES ST,,,19138,026500,MT AIRY BAPTIST CHURCH,ECLIPSE,2695613.5689294697,274824.804905057,-75.15204348977035,40.058392411000895
998,886930208,2022-34 HAINES ST,1,275851,275231,VI-2022-087379,PM15-606.2,127931172,2022-11-21 17:25:32.000000,539822943,COMPLIED,NOTICE OF VIOLATION,0101000020E610000089089E14BBC952C0AECA0B6779074440,0101000020110F0000829CA7CDCFE95FC1ECDF95D52F985241,1086454,CF-2022-116991,2022-11-21 17:22:53.000000,2023-12-06 05:35:42.000000,9,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,ELEVATORS,2023-01-09 05:00:00.000000,COMPLIED - OWNER REPAIR,2023-11-17 19:04:34.000000,,886930208,2022-34 HAINES ST,,,19138,026500,MT AIRY BAPTIST CHURCH,ECLIPSE,2695613.5689294697,274824.804905057,-75.15204348977035,40.058392411000895
